法律法规	韩国部分修订《食品添加剂规格基准》
预警和召回	日本召回标签不合格的化妆品
食品安全事件	云南文山州砚山县销毁问题冻肉66余吨
检验检疫措施	日本对中国产菠菜中茚虫威项目实施强化监控检查
政策贸易	美国梭子蟹产量大增但市场需求疲软
观点和评论	如何守护千亿“舌尖产业”背后的大民生——透视保健食品行业发展前景
政策贸易	韩中FTA草签，韩国内医疗保健业未开放
政策贸易	国际谷物理事会预计世界谷物库存达30年高点
观点和评论	食品谣言大家谈：被谣言中伤 企业维权举步维艰
法律法规	"欧盟修订1
预警和召回	英国召回可能存在窒息风险的旋风牛奶
政策贸易	外媒:澳洲旱灾面积比法国还大 昔日粮仓几乎绝产
食品安全事件	香港禁止从法国塔恩省进口禽肉及禽肉产品
观点和评论	2016年全国食品安全宣传周中国食品辟谣论坛在京举行
政策贸易	哈萨克斯坦总统签署了关于在欧亚经济联盟成员国内某些商品进口和流通问题的议定书
预警和召回	日本召回苯甲酸超标的调味品
观点和评论	我国农产品总体合格率达97.6%
预警和召回	美国召回未标识乳的巧克力味大豆营养强化剂等
食品安全事件	糖果或掺入杀虫剂 巴基斯坦23人食用后中毒死亡
观点和评论	我国提出到2020年农产品加工转化率达68%
观点和评论	支树平：让追求质量、重视质量、创造质量成为社会风尚
预警和召回	加拿大召回未标识致敏源小麦的有机大米面条
食品安全事件	台湾地区网络食安谣言每日1爆爱滋血染罐头最疯传
食品安全事件	台湾地区抽检咖啡饮料 3件咖啡因含量标示不实
法律法规	欧盟修订唑螨酯等的最大残留限量
政策贸易	厄尔尼诺现象导致中美及南美地区鲯鳅鱼减产
食品安全事件	上海通告2批次不合格食品核查处置情况 涉1号店两家专营店
观点和评论	代表热议自贸港建设：对标国际 错位发展
政策贸易	法国禽流感或使中国白鸡引种剧减
食品安全事件	未获输华准入资格冻肉在前海被查
食品安全事件	安徽寿县：“黑作坊”清洗猪肠 竟用有毒有害溶液
预警和召回	澳大利亚召回未标识致敏源乳的蛋糕
食品安全事件	山东七种保健品不合格被通报
观点和评论	发改委回应“跨省卖盐遭刁难”：不得设置行政壁垒
政策贸易	印尼家禽，肉类需求增长预测
观点和评论	邱肇祥：中国食品安全状况发生了翻天覆地的改变
预警和召回	英国召回致敏源不合格的蔬菜汤
食品安全事件	光明乳业泾阳公司原味风味酸牛奶不合格
观点和评论	日本食品安全面临新挑战
政策贸易	中国进一步明确粮食安全省长负责制
预警和召回	澳大利亚召回无法验证产品制作过程安全的熏肉制品
观点和评论	南方日报：进口食品就一定“高大上”吗？
食品安全事件	"辨假记号让假酒露""马脚"" 南宁工商查获一批假红酒"
食品安全事件	爱尔兰发布了禽肉弯曲杆菌风险分析报告
预警和召回	新西兰召回未标识致敏源花生的饼干
食品安全事件	美国加州爆发肉毒杆菌食物中毒事件 1人死亡
食品安全事件	桂林打击制贩假盐 一饮食菜馆被查获170公斤假盐
预警和召回	韩国召回含有医药成分的健康食品
检验检疫措施	厦门海沧口岸首次退运未获准入进口水产品
观点和评论	中国农业生物技术学会发布转基因十大谣言
食品安全事件	宁波：销售无中文标签的“越南酸奶” 两水果批发商各被罚6万多元
检验检疫措施	北京将制定实施 《促进清真餐饮食品业发展行动计划》
观点和评论	从法律条文到“舌尖上的安全”还有几步？
预警和召回	韩国召回虱螨脲超标的野菜
政策贸易	肯呼吁农业部门采用质量标准以保证食品安全
食品安全事件	国家食药监抽查出14批次月饼不合格 已被全部下架
预警和召回	美国召回单增李斯特菌污染的蔬菜产品
检验检疫措施	美国对我国1家出口企业相关产品实施自动扣留
食品安全事件	福州市民在沃尔玛里买的饼干过期超市却说没这批货
食品安全事件	青青稞酒两款产品违规添加甜味剂
政策贸易	预计新西兰三分之一的奶农将出现亏损
政策贸易	爱尔兰将向中国出口牛肉
观点和评论	习近平重要论述引发行业热烈反响 食业人回应高质量发展宏大命题
食品安全事件	火爆的“越南酸奶”全部未获输华准入
食品安全事件	香港：唐生菜样本的除害剂残余超出法例标准
预警和召回	韩国召回有金属异物的螺旋藻产品
食品安全事件	鞍山市集中“清洗”大坑酸菜
预警和召回	英国召回未标识花生的蟹黄味葵瓜子仁
预警和召回	香港：预包装盐样本钠含量与其营养标签标示值不符
食品安全事件	福胶集团阿胶被通报检出牛皮成分 公司称系假货所致
政策贸易	欧盟或将对北美活龙虾实施进口禁令
检验检疫措施	吉林检验检疫局多举措提升出口食品农产品质量
法律法规	印度CIBRC第375次会议通告：27项农药原药获准登记
预警和召回	德国召回混有玻璃风险的橄榄油豆腐乳
检验检疫措施	福州：销售2656吨假冒食用盐 男子获刑11年被罚138万元
食品安全事件	加拿大预先包装小食未有标示致敏物
政策贸易	广西防城港8月份大豆进口创新高
观点和评论	卫计委拟批准金箔为食品添加剂 金箔医学应用已久
食品安全事件	广州：这29批水产品查出禁用兽药 全部下架召回！通报监管部门！
法律法规	美国豁免醋酸的残留限量要求
食品安全事件	槟“毒咖啡”事件 马来西亚警方觅一华妇助查
观点和评论	葛俊杰：糖业连续四年巨亏 应大力打击食糖走私
法律法规	新规10月1日起执行 转基因食品要有明显标示
法律法规	台湾地区发布《食品业者设置实验室的企业指引》草案
食品安全事件	香港传疑似中毒案 洪瑞珍各店澄清未供货
法律法规	欧盟授权将隔山消等三种草药提取物作为新食品成分投放于欧盟市场
检验检疫措施	香港禁止从美国及越南部分地区入口禽肉及禽类产品
观点和评论	“食品质量”成影响网购的最关键因素
食品安全事件	台湾知名茶饮品牌橘子工坊歇脚亭农药超标被查
观点和评论	业内谈中国茶国际化之路：要以世界级品质重塑品牌
预警和召回	韩国召回磺胺类药物超标的烤鸡蛋
观点和评论	天津检验检疫局退运一批日本进口彩菜面条
政策贸易	最高检：加大对危害食品药品安全等犯罪惩治力度
预警和召回	美国召回未去除内脏的红杉鱼
法律法规	俄罗斯提出允许携带植物产品入境的最低量
检验检疫措施	新加坡解除对丹麦进口禽肉及其产品的限制
预警和召回	日本召回两款大肠菌落阳性的冰淇淋
法律法规	印度FSSAI对食品广告做出新的规定，拟限定“新鲜、自然、天然、传统”等词汇使用范围
预警和召回	爱尔兰召回含有塑料碎片的全麦麸皮
预警和召回	美国4月13日召回信息汇总
动物检验检疫	内蒙古自治区兴和县发生一起牛O型口蹄疫疫情
食品安全事件	台湾“食”不安心 早餐店及饮用水出问题
预警和召回	意大利召回组胺超标的冷冻金枪鱼片
法律法规	巴西拟制定部分食品中丁硫克百威的最大残留限量
政策贸易	中国欲从俄罗斯进口鸡爪
政策贸易	中国国际食品和饮料展览会将办
食品安全事件	广西公布一批食品抽检结果 有30批次食品不合格
观点和评论	全国人大代表王斌：加强基层食品安全监管工作
法律法规	美FSIS发布《高致病性禽流感警报》
法律法规	澳大利亚修订氨唑草酮等农兽药在部分食品中的最大残留限量
食品安全事件	台湾大创百货隐匿上万件日本核辐射区食品遭查
检验检疫措施	美国将使用新方法加强进口产品中兽药监测
政策贸易	马燕业联盟呼吁政府让原产燕窝出口中国
食品安全事件	防误食！包装食品内含玩具 须加注醒语
观点和评论	好的农产品也怕“巷子深” 委员：要有品牌 还要营销
食品安全事件	三九企业集团一款养生葡萄酒检出安赛蜜
观点和评论	京华时报：人造反式脂肪你吃了吗
食品安全事件	美国召回染李斯特菌的两款鲱鱼
食品安全事件	台湾地区：屏东豆干违规添加双氧水
法律法规	欧洲食品安全局公布甲霜灵和精甲霜灵现行最大残留限量的联合审查报告
食品安全事件	杭州老字号万隆酱鸭上黑榜 菌落总数超标20倍
法律法规	农业部组织开展生猪屠宰监管“扫雷行动”
食品安全事件	"台湾蔬果农药残留标准放宽20倍 ""空心菜""遭讽最该清洗"
法律法规	美国发布出口中国牛肉认证程序指南
食品安全事件	济南市市中区茉莉餐厅食品超过保质期被罚
检验检疫措施	欧盟拟放宽日本产食品进口限制
食品安全事件	日本核辐射灾区食品侵台 台官方搜证晚报遭批
观点和评论	食话实说：保健食品成违法添加重灾区
预警和召回	美国召回沙门氏菌污染的25款酱类加工品
食品安全事件	巴西农产品农药滥用引发关注
观点和评论	厘清食品监管渎职罪适用界限
动物检验检疫	埃及发生高致病性禽流感
法律法规	卫计委：药食同源物质将增加9种
观点和评论	法制日报：食品监管既需重拳也唤常态
政策贸易	中国从美国进口的农产品越来越多
预警和召回	酒精含量高达77%! 加拿大宣布召回孟买蓝宝石金酒
观点和评论	"""史上最严""食品安全法还须最严执行"
食品安全事件	食品业“十三五”规划基本编制完成
观点和评论	中国乳业要靠质量过硬的产品说话
食品安全事件	同仁堂保健食品陷窘境：阿胶无驴皮虫草缺身份
法律法规	湖北省发布武汉热干面(方便型)等4 项食品安全地方标准的公告
食品安全事件	广州查获多个假盐销售点 工业盐制食盐
食品安全事件	台湾高市抽检市售面食加工制品 3件不合格
预警和召回	德国召回混入塑料异物的素食香肠
预警和召回	比利时更新召回环氧大豆油超标的风味鸡油辣椒
食品安全事件	江西省食品药品监督管理局关于不合格食品风险控制情况的通告（2017年第1期 总第1期）
政策贸易	欧盟牛奶配额下月取消 菲仕兰联手辉山乳业扩大产能
食品安全事件	上海披露：1.7万余罐假冒进口品牌奶粉流入市场
预警和召回	冰岛召回包装膨胀的萨拉米香肠
食品安全事件	张家港现2.98元一斤“僵尸肉” 烧出来肉会发黑
预警和召回	日本召回标签原材料与内容不符的甜点
观点和评论	顾秀林：追问转基因风险
食品安全事件	香港食物安全中心公布即食食品含李斯特菌专项调查结果
政策贸易	韩国泡菜重启对华出口之路
法律法规	澳新拟修订《澳新食品标准法》附表20
动物检验检疫	台湾地区将美国爱达荷州自高病原性家禽流行性感冒非疫区删除
观点和评论	食药监总局颜江瑛：食品谣言形势严峻 鼓励企业担负“治谣”主体责任
预警和召回	美国召回疑染李斯特菌的有机罗勒酱
食品安全事件	广东省食药监局提醒市民，慎食深海鱼，远离雪卡毒素
食品安全事件	"台湾地区“FDA""公布日本输入食品报检资料不实案进展3.31"
法律法规	澳新批准来自黑曲霉转基因菌株的糖化酶作为加工助剂
观点和评论	“史上最严食品安全法”将施行 力保舌尖上的安全
观点和评论	构建京津冀食品安全风险防控协作机制的有效路径
食品安全事件	福州长乐一对父子用双氧水泡“毒凤爪”
观点和评论	农业部就转基因产品进口答记者问
法律法规	加拿大修订卵磷脂作为食品添加剂使用条件
预警和召回	加拿大召回未标识致敏原蛋的海鲜饺和虾饺2款饺子
食品安全事件	日本札幌啤酒误将装有白水的烧酒样品混入商品出售
食品安全事件	为赚钱不惜铤而走险，常州金坛一对夫妻制售“铝”包子获刑
食品安全事件	圣盖博谷地区13家餐厅被暂停营业 发现蟑螂、污水泄漏等原因
观点和评论	新京报评论：中国需要禁人造反式脂肪吗？
观点和评论	任永昌：转基因食品不可怕
食品安全事件	廉价散装腊味假冒名牌广式腊味 广州一腊味制假窝点被端
预警和召回	日本召回未标识致敏源的两款糕点
观点和评论	日本面临“薯片危机” 凸显贸易保护弊端
预警和召回	美国召回未标示致敏原花生的巧克力派
检验检疫措施	新加坡解除对英国家禽及其产品的进口限制措施
食品安全事件	济南：绿地优鲜超市所售分装进口冷冻肉无原食品生产日期
法律法规	台湾地区制定《食品安全卫生管理法第四十五条规定广告处理原则》
食品安全事件	农业部：6家兽药企业被列为重点监控企业
政策贸易	缅甸新公布出口产品负面清单
预警和召回	美国Kraft Heinz召回2068467磅火鸡肉制品
观点和评论	俄罗斯淀粉产品进口超过出口达2.25万吨
观点和评论	《食品安全法》终结自制食品 超市自查全链条
食品安全事件	重庆：2批次酒类氰化物超标 江函牌黑石山酒超标5倍
检验检疫措施	海关总署和国家药监局联合发布《关于等7种监管证件实施联网核查的公告》
检验检疫措施	国家食品药品监督管理总局关于使用银杏叶提取物生产保健食品企业排查情况的通告
观点和评论	俄罗斯有意对华出口饲用干草和畜牧产品，或签署议定书
观点和评论	张洪川代表：网上卖食品，能否实名制？
政策贸易	日本公布来华检查通过日方检查肠衣企业名单
食品安全事件	福建11类食品实行“一品一码”追溯管理
食品安全事件	俄高官称不排除对食品价格进行管制
预警和召回	英国召回未标识致敏源乳的牛排
检验检疫措施	美国拟允许云母钛珠光颜料用于蒸馏酒
检验检疫措施	台禽疫病毒无传人基因序列
观点和评论	萨德问题波及韩国食品 3月对华出口减少近6%
食品安全事件	苏州食品抽检动态合格率100% “水八仙”均未检出农药残留
政策贸易	全球乳品交易平台拍卖价格连续第四次下跌
法律法规	食品安全法草案三审 严控农药残留与添加剂
预警和召回	美国召回单增李斯特菌污染的西兰花葡萄干沙拉等
观点和评论	卫计委谈小胖墩现象：学生营养问题提上议事日程
食品安全事件	贵州消协进行比较试验 贵阳配方乳粉全部合格
法律法规	台湾地区拟制定食品中安保宁残留量检验方法
政策贸易	中国牛羊肉加工企业海外并购时代或已来临
食品安全事件	山东省食品安全监督抽检信息通告2016年第12期
检验检疫措施	韩国提出制定孕产妇、婴幼儿等敏感群体的有害物质暴露量管理方案
动物检验检疫	沙特环水农部宣布因卢森堡爆发禽鸟流感暂停进口其禽类产品
政策贸易	波兰禽肉有望近期出口台湾
食品安全事件	广东省食品药品监督管理局关于不合格食品风险控制情况的通告
法律法规	台湾制定食品卫生安全管理系统认证及验证收费办法
食品安全事件	安徽省食药监关于1批中药材抽验不合格信息公告
观点和评论	半月内三批次矿泉水被检出溴酸盐超标
食品安全事件	吉林省食品药品监督管理局2016年国家监督抽检不合格产品信息
食品安全事件	日本对我国一家食品加工企业实施甜蜜素命令检查
法律法规	宁夏下放24项食品生产行政审批事项
食品安全事件	河南固始盐业局查获一批假冒“卫群”牌食用盐
检验检疫措施	为“辣条”正名 重庆有了新食品安全地方标准
预警和召回	美国召回检出胭脂红的棉花糖玫瑰
观点和评论	麦当劳在欧洲遭联名举报 或陷入垄断疑云
食品安全事件	台湾地区加强对日本鲜蜜瓜的抽批查验
检验检疫措施	美国对我国1家出口企业相关产品实施自动扣留
食品安全事件	美国研究：13国水管及食盐和啤酒中存在“微塑料”
食品安全事件	澳大利亚召回未标注乳过敏原的鸡翅
政策贸易	乌克兰2016年大麦产量同比增加13.8%
预警和召回	澳门食安中心召回单增李斯特菌污染的生羊奶奶酪
预警和召回	韩国召回防腐剂超标的莲藕
食品安全事件	台湾通报大陆一批次金桔二氧化硫残留超标
食品安全事件	农业部加快制定农兽药残留、转基因等国家标准
食品安全事件	深圳市食药监局：13批次食品抽检不合格
食品安全事件	2016年10月加拿大CFIA强制检查清单内的中国水产品信息（10月8日更新）
食品安全事件	山东男童家门口捡食有毒棒棒糖 七窍流血死亡
预警和召回	桂格产品因农药残留超标在韩国被召回
预警和召回	美国召回被沙门氏菌污染的开心果
食品安全事件	阿根廷南极小鳞犬牙鱼捕捞业退出MSC认证评审
政策贸易	美国国际贸易委员会对华糠醇进行第四次反倾销快速日落复审产业损害调查
预警和召回	美国召回未标识致敏原的沙拉
观点和评论	第三届亚太食品安全治理圆桌会议召开
食品安全事件	苏州：罂粟提鲜 牛肉汤变“毒汤”
预警和召回	英国阿斯达召回其含致敏源大麦的炸鸡
政策贸易	农业专家：巴西肉业是全球屈指可数的行业范本
法律法规	质检总局、国家标准委发布包括化妆品在内的291项国家标准
食品安全事件	港媒：加拿大现40宗食生菜感染大肠杆菌病例1人死 疫情扩散
食品安全事件	上海消保委公布奶茶抽样测试结果
政策贸易	俄罗斯食品价格已失控 政府考虑价格管制
法律法规	洪都拉斯发布有机农产品技术法规补充通报
食品安全事件	韩国发布2017年境外生产企业现场审核结果
预警和召回	日本召回霉菌污染的海鲜制品
食品安全事件	加拿大出现疑似由冷冻水果引发的甲肝疫情
法律法规	国家食品药品监督管理总局发布《食品生产许可管理办法》和《食品经营许可管理办法》
食品安全事件	北京市食药监局发布10种食品不合格的食品安全信息
预警和召回	日本厚生省发布2015年度进口食品监督指导计划
预警和召回	美国召回沙门氏菌污染的7款鸡肉沙拉产品
预警和召回	加拿大召回包装可能有问题的13款水产制品
法律法规	台湾地区制定《食品中过氧化苯甲酸的检验方法》
政策贸易	日中韩农业部长会议将在东京举行 商讨农业合作事项
政策贸易	商务部：中澳自贸谈判已考虑到 对国内乳制品予以保护
食品安全事件	2017年6月美国FDA自动扣留我国食品情况（6月汇总）
食品安全事件	浙江省查处首例散布虚假食品安全信息案
预警和召回	澳火腿染毒菌被召回 孕妇食用或流产
政策贸易	澳大利亚暂停进口斐济虾与生虾
食品安全事件	陕西省食品药品监督管理局关于15批次蔬菜及其制品食品不合格的通告（2015年第5期）
观点和评论	新华网徐明伟：打击谣言需各方共谋 促进食品行业健康发展
观点和评论	科普：橄榄油成分可能有助预防脑癌
法律法规	韩国饮用泉水水质检查指标中追加铀
食品安全事件	海南18批次食品不合格
法律法规	台湾地区“卫福部”发布《农药剂芬普尼的残留容许量》的修正草案
检验检疫措施	台湾地区修订《屠宰卫生检查合格标志及标明方法》
法律法规	新西兰修订两类奶粉出口香港部分指标要求
检验检疫措施	菲政府暂停进口比利时猪肉
观点和评论	越南成为2017年全球五大大米产量国之一
预警和召回	2014年RASFF对中国食品通报的原因分类统计
观点和评论	美大学研究员称常喝咖啡和茶有助于延长寿命
政策贸易	俄罗斯在对华出口绿色食品方面潜力巨大
政策贸易	调查发现克罗地亚和德国食品质量存在明显差异
食品安全事件	江西省食品药品监督管理局2015年第15期食品安全监督抽检信息公告
观点和评论	疾言厉色并不能证明“康师傅”无辜
法律法规	阿根廷发布奶粉质量技术法规
动物检验检疫	内蒙古鄂温克族自治旗调往新疆的牛发生O型口蹄疫疫情
